BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,17,,D4,"280 OCEAN PARKWAY, 6H",,11218,,,,,,1941,2,D4,"649,000",7/26/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,17,,D4,"280 OCEAN PARKWAY, 6N",,11218,,,,,,1941,2,D4,"385,000",6/15/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5357,30,,D4,"300 OCEAN PARKWAY, 5C",,11218,,,,,,1941,2,D4,"460,000",6/22/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4,"350 OCEAN PARKWAY, 1D",,11218,,,,,,1962,2,D4,"557,000",9/6/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4,"350 OCEAN PARKWAY, 1G",,11218,,,,,,1962,2,D4,"625,000",7/28/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,10,,D4,"350 OCEAN PARKWAY, 3A",,11218,,,,,,1962,2,D4,0,6/3/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,17,,D4,"360 OCEAN PARKWAY, 4C",,11218,,,,,,1941,2,D4,0,5/23/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 11D",,11218,,,,,,1961,2,D4,0,7/20/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 1A",,11218,,,,,,1961,2,D4,0,10/7/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 4B",,11218,,,,,,1961,2,D4,"819,500",7/11/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 4H",,11218,,,,,,1961,2,D4,"825,000",9/29/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 6G",,11218,,,,,,1961,2,D4,"649,000",7/20/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 8E",,11218,,,,,,1961,2,D4,0,5/19/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 9D",,11218,,,,,,1961,2,D4,"305,000",8/30/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5374,21,,D4,"370 OCEAN PARKWAY, 9H",,11218,,,,,,1961,2,D4,"899,000",9/20/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5375,49,,D4,"415 OCEAN PARKWAY, 4A",,11218,,,,,,1900,2,D4,"425,000",8/26/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5375,58,,D4,"399 OCEAN PARKWAY, 6B",,11218,,,,,,1963,2,D4,"468,000",8/4/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5375,58,,D4,"399 OCEAN PARKWAY, 7K",,11218,,,,,,1963,2,D4,0,1/5/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,58,,D4,"515 EAST 7TH ST, 2T",,11218,,,,,,1961,2,D4,"465,000",7/13/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,58,,D4,"515 EAST 7TH STREET, 4E",,11218,,,,,,1961,2,D4,"365,400",1/31/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7 STREET, 2F",,11218,,,,,,1962,2,D4,"524,500",6/9/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 1H",,11218,,,,,,1962,2,D4,"272,500",1/31/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 2N",,11218,,,,,,1962,2,D4,0,2/1/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 3B",,11218,,,,,,1962,2,D4,"433,000",10/28/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 5H",,11218,,,,,,1962,2,D4,"275,000",8/17/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 5K",,11218,,,,,,1962,2,D4,"438,000",11/22/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 6F",,11218,,,,,,1962,2,D4,"520,000",6/15/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 6H",,11218,,,,,,1962,2,D4,"260,000",4/8/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5376,68,,D4,"495 EAST 7TH STREET, 6N",,11218,,,,,,1962,2,D4,"460,300",11/10/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU RD, 2K",,11218,,,,,,1941,2,D4,"535,000",1/18/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 2A",,11218,,,,,,1941,2,D4,"625,000",12/12/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 2D",,11218,,,,,,1941,2,D4,"430,000",11/3/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 2L",,11218,,,,,,1941,2,D4,"455,000",8/17/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 3J",,11218,,,,,,1941,2,D4,"400,000",9/16/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 4D",,11218,,,,,,1941,2,D4,"470,000",5/19/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 4K",,11218,,,,,,1941,2,D4,"560,000",1/23/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 4M",,11218,,,,,,1941,2,D4,"733,000",11/9/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 4N",,11218,,,,,,1941,2,D4,"508,000",5/3/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 5H",,11218,,,,,,1941,2,D4,"715,000",9/19/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 6D",,11218,,,,,,1941,2,D4,"521,000",9/14/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 6L",,11218,,,,,,1941,2,D4,"515,000",10/18/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5377,43,,D4,"811 CORTELYOU ROAD, 6N",,11218,,,,,,1941,2,D4,"522,000",5/11/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1H",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1L",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 1N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2H",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2L",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 2O",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3H",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3L",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 3O",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4H",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4L",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 4O",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5H",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5L",,11218,,,,,,1941,2,D4,"444,000",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 5O",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6A",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6B",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6C",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6D",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6E",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6F",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6G",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6H",,11218,,,,,,1941,2,D4,"444,000",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6J",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6K",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6L",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6M",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6N",,11218,,,,,,1941,2,D4,"649,000",1/30/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6N",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,10,,D4,"430 OCEAN PARKWAY, 6O",,11218,,,,,,1941,2,D4,"18,336,313",6/21/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,41,,D4,"488 OCEAN PARKWAY, 3C",,11218,,,,,,1958,2,D4,"415,000",2/23/2023
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,41,,D4,"488 OCEAN PARKWAY, 5D",,11218,,,,,,1958,2,D4,"217,000",11/29/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,41,,D4,"488 OCEAN PARKWAY, 6B",,11218,,,,,,1958,2,D4,"410,000",5/17/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5389,41,,D4,"488 OCEAN PARKWAY, 6F",,11218,,,,,,1958,2,D4,"380,000",8/4/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5391,61,,D4,"599 E 7TH ST, 6L",,11218,,,,,,1961,2,D4,"460,000",7/22/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5391,61,,D4,"599 EAST 7TH STREET, 1-S",,11218,,,,,,1961,2,D4,"250,000",5/10/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5391,61,,D4,"599 EAST 7TH STREET, 3R",,11218,,,,,,1961,2,D4,"700,000",9/9/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5391,61,,D4,"599 EAST 7TH STREET, 4B",,11218,,,,,,1961,2,D4,"580,000",4/28/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5391,61,,D4,"599 EAST 7TH STREET, 5B",,11218,,,,,,1961,2,D4,"492,000",4/27/2022
3,OCEAN PARKWAY-NORTH,10 COOPS - ELEVATOR APARTMENTS,2,5399,7,,D4,"510 OCEAN PARKWAY, 3G",,11218,,,,,,1931,2,D4,"295,000",9/29/2022
